,state_name,district_name,crop_year,season,crop,area,production,rainfall
1048,Kerala,KOLLAM,2003,Whole Year ,Black pepper,11305,2600.2,2005
1049,Kerala,KOLLAM,2003,Whole Year ,Brinjal,57,2601.2,2005
1050,Kerala,KOLLAM,2003,Whole Year ,Cardamom,6,2602.2,2005
1051,Kerala,KOLLAM,2003,Whole Year ,Cashewnut,4404,2603.2,2005
1052,Kerala,KOLLAM,2003,Whole Year ,Coconut ,67531,2604.2,2005
1053,Kerala,KOLLAM,2003,Whole Year ,Drum Stick,1762,2605.2,2005
1054,Kerala,KOLLAM,2003,Whole Year ,Dry ginger,432,2606.2,2005
1055,Kerala,KOLLAM,2003,Whole Year ,Jack Fruit,6029,2607.2,2005
1056,Kerala,KOLLAM,2003,Whole Year ,Mango,5060,2608.2,2005
1057,Kerala,KOLLAM,2003,Whole Year ,Other Fresh Fruits,479,2609.2,2005
1058,Kerala,KOLLAM,2003,Whole Year ,Other Vegetables,4049,2610.2,2005
1059,Kerala,KOLLAM,2003,Whole Year ,Papaya,1120,2611.2,2005
1060,Kerala,KOLLAM,2003,Whole Year ,Pineapple,504,2612.2,2005
1061,Kerala,KOLLAM,2003,Whole Year ,Snak Guard,31,2613.2,2005
1062,Kerala,KOLLAM,2003,Whole Year ,Sugarcane,2,2614.2,2005
1063,Kerala,KOLLAM,2003,Whole Year ,Sweet potato,13,2615.2,2005
1064,Kerala,KOLLAM,2003,Whole Year ,Tapioca,22253,2616.2,2005
1065,Kerala,KOLLAM,2003,Whole Year ,Turmeric,162,2617.2,2005
1066,Kerala,KOLLAM,2003,Winter     ,Rice,6755,2618.2,2005
1067,Kerala,KOLLAM,2004,Autumn     ,Rice,3589,2619.2,2427
1068,Kerala,KOLLAM,2004,Kharif     ,Sesamum,183,2620.2,2427
1069,Kerala,KOLLAM,2004,Whole Year ,Arecanut,2525,2621.2,2427
1070,Kerala,KOLLAM,2004,Whole Year ,Banana,1713,2622.2,2427
1071,Kerala,KOLLAM,2004,Whole Year ,Black pepper,13565,2623.2,2427
1072,Kerala,KOLLAM,2004,Whole Year ,Cardamom,7,2624.2,2427
1073,Kerala,KOLLAM,2004,Whole Year ,Cashewnut,4666,2625.2,2427
1074,Kerala,KOLLAM,2004,Whole Year ,Coconut ,66153,2626.2,2427
1075,Kerala,KOLLAM,2004,Whole Year ,Dry ginger,557,2627.2,2427
1076,Kerala,KOLLAM,2004,Whole Year ,Sugarcane,3,2628.2,2427
1077,Kerala,KOLLAM,2004,Whole Year ,Sweet potato,14,2629.2,2427
1078,Kerala,KOLLAM,2004,Whole Year ,Tapioca,21817,2630.2,2427
1079,Kerala,KOLLAM,2004,Whole Year ,Turmeric,195,2631.2,2427
1080,Kerala,KOLLAM,2004,Winter     ,Rice,5360,2632.2,2427
1081,Kerala,KOLLAM,2005,Autumn     ,Rice,2571,4633.2,2532
1082,Kerala,KOLLAM,2005,Kharif     ,Sesamum,101,4633.2,2532
1083,Kerala,KOLLAM,2005,Summer     ,Rice,3,4633.2,2532
1084,Kerala,KOLLAM,2005,Whole Year ,Arecanut,2485,4633.2,2532
1085,Kerala,KOLLAM,2005,Whole Year ,Banana,1772,4633.2,2532
1086,Kerala,KOLLAM,2005,Whole Year ,Black pepper,13509,4633.2,2532
1087,Kerala,KOLLAM,2005,Whole Year ,Cardamom,12,4633.2,2532
1088,Kerala,KOLLAM,2005,Whole Year ,Cashewnut,4271,4633.2,2532
1089,Kerala,KOLLAM,2005,Whole Year ,Coconut ,66134,4633.2,2532
1090,Kerala,KOLLAM,2005,Whole Year ,Dry ginger,676,4633.2,2532
1091,Kerala,KOLLAM,2005,Whole Year ,Sugarcane,2,4633.2,2532
1092,Kerala,KOLLAM,2005,Whole Year ,Sweet potato,19,4633.2,2532
1093,Kerala,KOLLAM,2005,Whole Year ,Tapioca,23814,4633.2,2532
1094,Kerala,KOLLAM,2005,Whole Year ,Turmeric,264,4633.2,2532
1095,Kerala,KOLLAM,2005,Winter     ,Rice,4644,4633.2,2532
1096,Kerala,KOLLAM,2006,Autumn     ,Rice,1615,4633.2,2831
1097,Kerala,KOLLAM,2006,Kharif     ,Sesamum,52,2649.2,2831
1098,Kerala,KOLLAM,2006,Summer     ,Rice,3,2650.2,2831
1099,Kerala,KOLLAM,2006,Whole Year ,Arecanut,2398,2651.2,2831
1100,Kerala,KOLLAM,2006,Whole Year ,Banana,1917,2652.2,2831
1101,Kerala,KOLLAM,2006,Whole Year ,Black pepper,10873,2653.2,2831
1102,Kerala,KOLLAM,2006,Whole Year ,Cardamom,12,2654.2,2831
1103,Kerala,KOLLAM,2006,Whole Year ,Cashewnut,3701,2655.2,2831
1104,Kerala,KOLLAM,2006,Whole Year ,Coconut ,65392,2656.2,2831
1105,Kerala,KOLLAM,2006,Whole Year ,Dry ginger,529,2657.2,2831
1106,Kerala,KOLLAM,2006,Whole Year ,Sugarcane,1,2658.2,2831
1107,Kerala,KOLLAM,2006,Whole Year ,Sweet potato,14,2659.2,2831
1108,Kerala,KOLLAM,2006,Whole Year ,Tapioca,21863,2660.2,2831
1109,Kerala,KOLLAM,2006,Whole Year ,Turmeric,266,2661.2,2831
1110,Kerala,KOLLAM,2006,Winter     ,Rice,3879,2662.2,2831
1111,Kerala,KOLLAM,2007,Autumn     ,Rice,1046,2663.2,2742.7
1112,Kerala,KOLLAM,2007,Kharif     ,Sesamum,100,2664.2,2742.7
1113,Kerala,KOLLAM,2007,Summer     ,Rice,60,2665.2,2742.7
1114,Kerala,KOLLAM,2007,Whole Year ,Arecanut,2297,2666.2,2742.7
1115,Kerala,KOLLAM,2007,Whole Year ,Banana,2053,2667.2,2742.7
1116,Kerala,KOLLAM,2007,Whole Year ,Black pepper,8988,2668.2,2742.7
1117,Kerala,KOLLAM,2007,Whole Year ,Cardamom,7,2669.2,2742.7
1118,Kerala,KOLLAM,2007,Whole Year ,Cashewnut,3274,2670.2,2742.7
1119,Kerala,KOLLAM,2007,Whole Year ,Coconut ,58575,2671.2,2742.7
1120,Kerala,KOLLAM,2007,Whole Year ,Dry ginger,441,2672.2,2742.7
1121,Kerala,KOLLAM,2007,Whole Year ,Sugarcane,2,2673.2,2742.7
1122,Kerala,KOLLAM,2007,Whole Year ,Sweet potato,8,2674.2,2742.7
1123,Kerala,KOLLAM,2007,Whole Year ,Tapioca,21281,2675.2,2742.7
1124,Kerala,KOLLAM,2007,Whole Year ,Turmeric,239,2676.2,2742.7
1125,Kerala,KOLLAM,2007,Winter     ,Rice,2432,2677.2,2742.7
1126,Kerala,KOLLAM,2008,Autumn     ,Rice,1318,2678.2,2207.4
1127,Kerala,KOLLAM,2008,Kharif     ,Ragi,1,2679.2,2207.4
1128,Kerala,KOLLAM,2008,Kharif     ,Sesamum,165,2680.2,2207.4
1129,Kerala,KOLLAM,2008,Summer     ,Rice,118,2681.2,2207.4
1130,Kerala,KOLLAM,2008,Whole Year ,Arecanut,2236,2682.2,2207.4
1131,Kerala,KOLLAM,2008,Whole Year ,Banana,1806,2683.2,2207.4
1132,Kerala,KOLLAM,2008,Whole Year ,Black pepper,8527,2684.2,2207.4
1133,Kerala,KOLLAM,2008,Whole Year ,Cashewnut,2989,2685.2,2207.4
1134,Kerala,KOLLAM,2008,Whole Year ,Coconut ,58397,2686.2,2207.4
1135,Kerala,KOLLAM,2008,Whole Year ,Dry ginger,375,2687.2,2207.4
1136,Kerala,KOLLAM,2008,Whole Year ,Sugarcane,1,2688.2,2207.4
1137,Kerala,KOLLAM,2008,Whole Year ,Sweet potato,8,2689.2,2207.4
1138,Kerala,KOLLAM,2008,Whole Year ,Tapioca,19208,2690.2,2207.4
1139,Kerala,KOLLAM,2008,Whole Year ,Turmeric,244,2691.2,2207.4
1140,Kerala,KOLLAM,2008,Winter     ,Rice,2423,2692.2,2207.4
1141,Kerala,KOLLAM,2009,Autumn     ,Rice,878,3693.2,2424.8
1142,Kerala,KOLLAM,2009,Kharif     ,Sesamum,133,3693.2,2424.8
1143,Kerala,KOLLAM,2009,Summer     ,Rice,104,3693.2,2424.8
1144,Kerala,KOLLAM,2009,Whole Year ,Arecanut,2122,3693.2,2424.8
1145,Kerala,KOLLAM,2009,Whole Year ,Banana,2068,3693.2,2424.8
1146,Kerala,KOLLAM,2009,Whole Year ,Black pepper,8138,3693.2,2424.8
1147,Kerala,KOLLAM,2009,Whole Year ,Cashewnut,2858,3693.2,2424.8
1148,Kerala,KOLLAM,2009,Whole Year ,Coconut ,56675,3693.2,2424.8
1149,Kerala,KOLLAM,2009,Whole Year ,Dry ginger,390,3693.2,2424.8
1150,Kerala,KOLLAM,2009,Whole Year ,Sugarcane,2,3693.2,2424.8
1151,Kerala,KOLLAM,2009,Whole Year ,Sweet potato,12,3693.2,2424.8
1152,Kerala,KOLLAM,2009,Whole Year ,Tapioca,16933,3693.2,2424.8
1153,Kerala,KOLLAM,2009,Whole Year ,Turmeric,240,3693.2,2424.8
1154,Kerala,KOLLAM,2009,Winter     ,Rice,2471,3693.2,2424.8
1155,Kerala,KOLLAM,2010,Autumn     ,Rice,960.36,2707.2,2758.6
1156,Kerala,KOLLAM,2010,Kharif     ,Sesamum,190.85,2708.2,2758.6
1157,Kerala,KOLLAM,2010,Summer     ,Rice,80.58,2709.2,2758.6
1158,Kerala,KOLLAM,2010,Whole Year ,Arecanut,2006.87,2710.2,2758.6
1159,Kerala,KOLLAM,2010,Whole Year ,Banana,2053.96,2711.2,2758.6
1160,Kerala,KOLLAM,2010,Whole Year ,Black pepper,7932.31,2712.2,2758.6
1161,Kerala,KOLLAM,2010,Whole Year ,Cashewnut,2774.95,2713.2,2758.6
1162,Kerala,KOLLAM,2010,Whole Year ,Coconut ,56059.5,2714.2,2758.6
1163,Kerala,KOLLAM,2010,Whole Year ,Dry ginger,386.97,2715.2,2758.6
1164,Kerala,KOLLAM,2010,Whole Year ,Sugarcane,0.5,2716.2,2758.6
1165,Kerala,KOLLAM,2010,Whole Year ,Tapioca,16172.48,2717.2,2758.6
1166,Kerala,KOLLAM,2010,Whole Year ,Turmeric,244.58,2718.2,2758.6
1167,Kerala,KOLLAM,2010,Winter     ,Rice,2300.57,3719.2,2758.6
1168,Kerala,KOLLAM,2011,Autumn     ,Rice,619.89,3719.2,2293.1
1169,Kerala,KOLLAM,2011,Kharif     ,Sesamum,54.59,3719.2,2293.1
1170,Kerala,KOLLAM,2011,Summer     ,Rice,23.85,3719.2,2293.1
1171,Kerala,KOLLAM,2011,Whole Year ,Arecanut,2443.6,3719.2,2293.1
1172,Kerala,KOLLAM,2011,Whole Year ,Banana,1693.98,3719.2,2293.1
1173,Kerala,KOLLAM,2011,Whole Year ,Black pepper,3885.03,3719.2,2293.1
1174,Kerala,KOLLAM,2011,Whole Year ,Cashewnut,3352.45,3719.2,2293.1
1175,Kerala,KOLLAM,2011,Whole Year ,Coconut ,55303.75,3719.2,2293.1
1176,Kerala,KOLLAM,2011,Whole Year ,Dry ginger,397.68,3719.2,2293.1
1177,Kerala,KOLLAM,2011,Whole Year ,Potato,8,3719.2,2293.1
1178,Kerala,KOLLAM,2011,Whole Year ,Sugarcane,0.29,3719.2,2293.1
1179,Kerala,KOLLAM,2011,Whole Year ,Tapioca,16859.18,3719.2,2293.1
1180,Kerala,KOLLAM,2011,Whole Year ,Turmeric,240.94,3719.2,2293.1
1181,Kerala,KOLLAM,2011,Winter     ,Rice,1453.06,3719.2,2293.1
1182,Kerala,KOLLAM,2012,Autumn     ,Rice,171,2734.2,1655.2
1183,Kerala,KOLLAM,2012,Summer     ,Rice,145,2735.2,1655.2
1184,Kerala,KOLLAM,2012,Whole Year ,Arecanut,2377,2736.2,1655.2
1185,Kerala,KOLLAM,2012,Whole Year ,Banana,2295,2737.2,1655.2
1186,Kerala,KOLLAM,2012,Whole Year ,Black pepper,3745,2738.2,1655.2
1187,Kerala,KOLLAM,2012,Whole Year ,Blackgram,5,2739.2,1655.2
1188,Kerala,KOLLAM,2012,Whole Year ,Cashewnut,3264,2740.2,1655.2
1189,Kerala,KOLLAM,2012,Whole Year ,Coconut ,55120,2741.2,1655.2
1190,Kerala,KOLLAM,2012,Whole Year ,Cowpea(Lobia),53,2742.2,1655.2
1191,Kerala,KOLLAM,2012,Whole Year ,Drum Stick,1844,2743.2,1655.2
1192,Kerala,KOLLAM,2012,Whole Year ,Dry ginger,359,2744.2,1655.2
1193,Kerala,KOLLAM,2012,Whole Year ,Jack Fruit,7383,2745.2,1655.2
1194,Kerala,KOLLAM,2012,Whole Year ,Mango,6171,2746.2,1655.2
1195,Kerala,KOLLAM,2012,Whole Year ,Moong(Green Gram),10,2747.2,1655.2
1196,Kerala,KOLLAM,2012,Whole Year ,Papaya,1465,2748.2,1655.2
1197,Kerala,KOLLAM,2012,Whole Year ,Pineapple,168,2749.2,1655.2
1198,Kerala,KOLLAM,2012,Whole Year ,Pump Kin,46,2750.2,1655.2
1199,Kerala,KOLLAM,2012,Whole Year ,Sesamum,57,2751.2,1655.2
1200,Kerala,KOLLAM,2012,Whole Year ,Sweet potato,2,2752.2,1655.2
1201,Kerala,KOLLAM,2012,Whole Year ,Tapioca,16397,2753.2,1655.2
1202,Kerala,KOLLAM,2012,Whole Year ,Turmeric,225,2754.2,1655.2
1203,Kerala,KOLLAM,2012,Winter     ,Rice,1071,2755.2,1655.2
1204,Kerala,KOLLAM,2012,Winter     ,Sesamum,57,2756.2,1655.2
1205,Kerala,KOTTAYAM,2002,Autumn     ,Rice,2497,2757.2,2574
1206,Kerala,KOTTAYAM,2002,Kharif     ,Sesamum,4,2758.2,2574
1207,Kerala,KOTTAYAM,2002,Summer     ,Rice,4806,2759.2,2574
1208,Kerala,KOTTAYAM,2002,Whole Year ,Arecanut,1767,2760.2,2574
1209,Kerala,KOTTAYAM,2002,Whole Year ,Banana,3394,2761.2,2574
1210,Kerala,KOTTAYAM,2002,Whole Year ,Bhindi,18,2762.2,2574
1211,Kerala,KOTTAYAM,2002,Whole Year ,Bitter Gourd,257,2763.2,2574
1212,Kerala,KOTTAYAM,2002,Whole Year ,Black pepper,9245,2764.2,2574
1213,Kerala,KOTTAYAM,2002,Whole Year ,Brinjal,49,2765.2,2574
1214,Kerala,KOTTAYAM,2002,Whole Year ,Cardamom,200,2766.2,2574
1215,Kerala,KOTTAYAM,2002,Whole Year ,Cashewnut,700,2767.2,2574
1216,Kerala,KOTTAYAM,2002,Whole Year ,Cashewnut Raw,700,2768.2,2574
1217,Kerala,KOTTAYAM,2002,Whole Year ,Coconut ,41424,2769.2,2574
1218,Kerala,KOTTAYAM,2002,Whole Year ,Drum Stick,888,2770.2,2574
1219,Kerala,KOTTAYAM,2002,Whole Year ,Dry ginger,211,2771.2,2574
1220,Kerala,KOTTAYAM,2002,Whole Year ,Jack Fruit,4501,2772.2,2574
1221,Kerala,KOTTAYAM,2002,Whole Year ,Mango,3175,2773.2,2574
1222,Kerala,KOTTAYAM,2002,Whole Year ,Other Fresh Fruits,920,2774.2,2574
1223,Kerala,KOTTAYAM,2002,Whole Year ,other oilseeds,51,2775.2,2574
1224,Kerala,KOTTAYAM,2002,Whole Year ,Other Vegetables,2063,2776.2,2574
1225,Kerala,KOTTAYAM,2002,Whole Year ,Papaya,1175,2777.2,2574
1226,Kerala,KOTTAYAM,2002,Whole Year ,Pineapple,633,2778.2,2574
1227,Kerala,KOTTAYAM,2002,Whole Year ,Rubber,111776,2779.2,2574
1228,Kerala,KOTTAYAM,2002,Whole Year ,Snak Guard,310,2780.2,2574
1229,Kerala,KOTTAYAM,2002,Whole Year ,Sugarcane,36,2781.2,2574
1230,Kerala,KOTTAYAM,2002,Whole Year ,Sweet potato,18,2782.2,2574
1231,Kerala,KOTTAYAM,2002,Whole Year ,Tapioca,7426,2783.2,2574
1232,Kerala,KOTTAYAM,2002,Whole Year ,Tea,2176,2784.2,2574
1233,Kerala,KOTTAYAM,2002,Whole Year ,Turmeric,178,2785.2,2574
1234,Kerala,KOTTAYAM,2002,Winter     ,Rice,4961,2786.2,2574
1235,Kerala,KOTTAYAM,2003,Autumn     ,Rice,2564,2787.2,2780
1236,Kerala,KOTTAYAM,2003,Kharif     ,Sesamum,2,2788.2,2780
1237,Kerala,KOTTAYAM,2003,Kharif     ,Small millets,1,2789.2,2780
1238,Kerala,KOTTAYAM,2003,Summer     ,Rice,3720,2790.2,2780
1239,Kerala,KOTTAYAM,2003,Whole Year ,Arecanut,1952,2791.2,2780
1240,Kerala,KOTTAYAM,2003,Whole Year ,Banana,3107,2792.2,2780
1241,Kerala,KOTTAYAM,2003,Whole Year ,Bhindi,19,2793.2,2780
1242,Kerala,KOTTAYAM,2003,Whole Year ,Bitter Gourd,154,2794.2,2780
1243,Kerala,KOTTAYAM,2003,Whole Year ,Black pepper,9097,2795.2,2780
1244,Kerala,KOTTAYAM,2003,Whole Year ,Brinjal,62,2796.2,2780
1245,Kerala,KOTTAYAM,2003,Whole Year ,Cardamom,201,2797.2,2780
1246,Kerala,KOTTAYAM,2003,Whole Year ,Cashewnut,640,2798.2,2780
1247,Kerala,KOTTAYAM,2003,Whole Year ,Coconut ,39286,2799.2,2780
1248,Kerala,KOTTAYAM,2003,Whole Year ,Drum Stick,852,2800.2,2780
1249,Kerala,KOTTAYAM,2003,Whole Year ,Dry ginger,172,2801.2,2780
1250,Kerala,KOTTAYAM,2003,Whole Year ,Jack Fruit,4399,2802.2,2780
1251,Kerala,KOTTAYAM,2003,Whole Year ,Mango,3060,2803.2,2780
1252,Kerala,KOTTAYAM,2003,Whole Year ,Other Fresh Fruits,859,2804.2,2780
1253,Kerala,KOTTAYAM,2003,Whole Year ,Other Vegetables,1954,2805.2,2780
1254,Kerala,KOTTAYAM,2003,Whole Year ,Papaya,1176,2806.2,2780
1255,Kerala,KOTTAYAM,2003,Whole Year ,Pineapple,821,2807.2,2780
1256,Kerala,KOTTAYAM,2003,Whole Year ,Snak Guard,207,2808.2,2780
1257,Kerala,KOTTAYAM,2003,Whole Year ,Sugarcane,41,2809.2,2780
1258,Kerala,KOTTAYAM,2003,Whole Year ,Sweet potato,1,2810.2,2780
1259,Kerala,KOTTAYAM,2003,Whole Year ,Tapioca,6760,2811.2,2780
1260,Kerala,KOTTAYAM,2003,Whole Year ,Turmeric,156,2812.2,2780
1261,Kerala,KOTTAYAM,2003,Winter     ,Rice,5218,2813.2,2780
1262,Kerala,KOTTAYAM,2004,Autumn     ,Rice,2881,2814.2,2910
1263,Kerala,KOTTAYAM,2004,Kharif     ,Sesamum,1,2815.2,2910
1264,Kerala,KOTTAYAM,2004,Summer     ,Rice,3172,2816.2,2910
1265,Kerala,KOTTAYAM,2004,Whole Year ,Arecanut,2109,2817.2,2910
1266,Kerala,KOTTAYAM,2004,Whole Year ,Banana,3200,2818.2,2910
1267,Kerala,KOTTAYAM,2004,Whole Year ,Black pepper,9828,2819.2,2910
1268,Kerala,KOTTAYAM,2004,Whole Year ,Cardamom,200,2820.2,2910
1269,Kerala,KOTTAYAM,2004,Whole Year ,Cashewnut,688,2821.2,2910
1270,Kerala,KOTTAYAM,2004,Whole Year ,Coconut ,40532,2822.2,2910
1271,Kerala,KOTTAYAM,2004,Whole Year ,Dry ginger,198,2823.2,2910
1272,Kerala,KOTTAYAM,2004,Whole Year ,Sugarcane,47,2824.2,2910
1273,Kerala,KOTTAYAM,2004,Whole Year ,Sweet potato,1,2825.2,2910
1274,Kerala,KOTTAYAM,2004,Whole Year ,Tapioca,5740,2826.2,2910
1275,Kerala,KOTTAYAM,2004,Whole Year ,Turmeric,136,2827.2,2910
1276,Kerala,KOTTAYAM,2004,Winter     ,Rice,7108,2828.2,2910
1277,Kerala,KOTTAYAM,2005,Autumn     ,Rice,3937,2829.2,3387
1278,Kerala,KOTTAYAM,2005,Kharif     ,Sesamum,8,2830.2,3387
1279,Kerala,KOTTAYAM,2005,Summer     ,Rice,2511,2831.2,3387
1280,Kerala,KOTTAYAM,2005,Whole Year ,Arecanut,2081,2832.2,3387
1281,Kerala,KOTTAYAM,2005,Whole Year ,Banana,3342,2833.2,3387
1282,Kerala,KOTTAYAM,2005,Whole Year ,Black pepper,9482,2834.2,3387
1283,Kerala,KOTTAYAM,2005,Whole Year ,Cardamom,200,2835.2,3387
1284,Kerala,KOTTAYAM,2005,Whole Year ,Cashewnut,638,2836.2,3387
1285,Kerala,KOTTAYAM,2005,Whole Year ,Coconut ,39943,2837.2,3387
1286,Kerala,KOTTAYAM,2005,Whole Year ,Dry ginger,225,2838.2,3387
1287,Kerala,KOTTAYAM,2005,Whole Year ,Sugarcane,14,2839.2,3387
1288,Kerala,KOTTAYAM,2005,Whole Year ,Sweet potato,3,2840.2,3387
1289,Kerala,KOTTAYAM,2005,Whole Year ,Tapioca,5727,2841.2,3387
1290,Kerala,KOTTAYAM,2005,Whole Year ,Turmeric,160,2842.2,3387
1291,Kerala,KOTTAYAM,2005,Winter     ,Rice,6109,2843.2,3387
1292,Kerala,KOTTAYAM,2006,Autumn     ,Rice,4149,2844.2,3748
1293,Kerala,KOTTAYAM,2006,Summer     ,Rice,5473,2845.2,3748
1294,Kerala,KOTTAYAM,2006,Whole Year ,Arecanut,1940,2846.2,3748
1295,Kerala,KOTTAYAM,2006,Whole Year ,Banana,2637,2847.2,3748
1296,Kerala,KOTTAYAM,2006,Whole Year ,Black pepper,10418,2848.2,3748
1297,Kerala,KOTTAYAM,2006,Whole Year ,Cardamom,200,2849.2,3748
1298,Kerala,KOTTAYAM,2006,Whole Year ,Cashewnut,589,2850.2,3748
1299,Kerala,KOTTAYAM,2006,Whole Year ,Coconut ,36204,2851.2,3748
1300,Kerala,KOTTAYAM,2006,Whole Year ,Dry ginger,230,2852.2,3748
1301,Kerala,KOTTAYAM,2006,Whole Year ,Sugarcane,67,2853.2,3748
1302,Kerala,KOTTAYAM,2006,Whole Year ,Sweet potato,4,2854.2,3748
1303,Kerala,KOTTAYAM,2006,Whole Year ,Tapioca,5908,2855.2,3748
1304,Kerala,KOTTAYAM,2006,Whole Year ,Turmeric,169,2856.2,3748
1305,Kerala,KOTTAYAM,2006,Winter     ,Rice,4192,2857.2,3748
1306,Kerala,KOTTAYAM,2007,Autumn     ,Rice,2661,2858.2,3490.7
1307,Kerala,KOTTAYAM,2007,Summer     ,Rice,5989,2859.2,3490.7
1308,Kerala,KOTTAYAM,2007,Whole Year ,Arecanut,1917,2860.2,3490.7
1309,Kerala,KOTTAYAM,2007,Whole Year ,Banana,3061,2861.2,3490.7
1310,Kerala,KOTTAYAM,2007,Whole Year ,Black pepper,9866,2862.2,3490.7
1311,Kerala,KOTTAYAM,2007,Whole Year ,Cardamom,200,2863.2,3490.7
1312,Kerala,KOTTAYAM,2007,Whole Year ,Cashewnut,581,2864.2,3490.7
1313,Kerala,KOTTAYAM,2007,Whole Year ,Coconut ,35226,2865.2,3490.7
1314,Kerala,KOTTAYAM,2007,Whole Year ,Dry ginger,161,2866.2,3490.7
1315,Kerala,KOTTAYAM,2007,Whole Year ,Sugarcane,29,2867.2,3490.7
1316,Kerala,KOTTAYAM,2007,Whole Year ,Sweet potato,1,2868.2,3490.7
1317,Kerala,KOTTAYAM,2007,Whole Year ,Tapioca,6027,2869.2,3490.7
1318,Kerala,KOTTAYAM,2007,Whole Year ,Turmeric,118,2870.2,3490.7
1319,Kerala,KOTTAYAM,2007,Winter     ,Rice,2319,2871.2,3490.7
1320,Kerala,KOTTAYAM,2008,Autumn     ,Rice,3331,2872.2,2503.8
1321,Kerala,KOTTAYAM,2008,Summer     ,Rice,5341,2873.2,2503.8
1322,Kerala,KOTTAYAM,2008,Whole Year ,Arecanut,1854,2874.2,2503.8
1323,Kerala,KOTTAYAM,2008,Whole Year ,Banana,2904,2875.2,2503.8
1324,Kerala,KOTTAYAM,2008,Whole Year ,Black pepper,9573,2876.2,2503.8
1325,Kerala,KOTTAYAM,2008,Whole Year ,Cardamom,200,2877.2,2503.8
1326,Kerala,KOTTAYAM,2008,Whole Year ,Cashewnut,554,2878.2,2503.8
1327,Kerala,KOTTAYAM,2008,Whole Year ,Coconut ,34881,2879.2,2503.8
1328,Kerala,KOTTAYAM,2008,Whole Year ,Dry ginger,193,2880.2,2503.8
1329,Kerala,KOTTAYAM,2008,Whole Year ,Sugarcane,8,2881.2,2503.8
1330,Kerala,KOTTAYAM,2008,Whole Year ,Sweet potato,3,2882.2,2503.8
1331,Kerala,KOTTAYAM,2008,Whole Year ,Tapioca,6272,2883.2,2503.8
1332,Kerala,KOTTAYAM,2008,Whole Year ,Turmeric,169,2884.2,2503.8
1333,Kerala,KOTTAYAM,2008,Winter     ,Rice,2279,2885.2,2503.8
1334,Kerala,KOTTAYAM,2009,Autumn     ,Rice,3940,2886.2,2363.6
1335,Kerala,KOTTAYAM,2009,Summer     ,Rice,8396,2887.2,2363.6
1336,Kerala,KOTTAYAM,2009,Whole Year ,Arecanut,1731,2888.2,2363.6
1337,Kerala,KOTTAYAM,2009,Whole Year ,Banana,2839,2889.2,2363.6
1338,Kerala,KOTTAYAM,2009,Whole Year ,Black pepper,6711,2890.2,2363.6
1339,Kerala,KOTTAYAM,2009,Whole Year ,Cardamom,200,2891.2,2363.6
1340,Kerala,KOTTAYAM,2009,Whole Year ,Cashewnut,404,2892.2,2363.6
1341,Kerala,KOTTAYAM,2009,Whole Year ,Coconut ,28185,2893.2,2363.6
1342,Kerala,KOTTAYAM,2009,Whole Year ,Dry ginger,88,2894.2,2363.6
1343,Kerala,KOTTAYAM,2009,Whole Year ,Sugarcane,31,2895.2,2363.6
1344,Kerala,KOTTAYAM,2009,Whole Year ,Sweet potato,2,2896.2,2363.6
1345,Kerala,KOTTAYAM,2009,Whole Year ,Tapioca,5868,2897.2,2363.6
1346,Kerala,KOTTAYAM,2009,Whole Year ,Turmeric,77,2898.2,2363.6
1347,Kerala,KOTTAYAM,2009,Winter     ,Rice,3138,2899.2,2363.6
1348,Kerala,KOTTAYAM,2010,Autumn     ,Rice,5463.56,2900.2,3671.4
1349,Kerala,KOTTAYAM,2010,Summer     ,Rice,7775.37,2901.2,3671.4
1350,Kerala,KOTTAYAM,2010,Whole Year ,Arecanut,1681.22,2902.2,3671.4
1351,Kerala,KOTTAYAM,2010,Whole Year ,Banana,2853.22,2903.2,3671.4
1352,Kerala,KOTTAYAM,2010,Whole Year ,Black pepper,6770.6,2904.2,3671.4
1353,Kerala,KOTTAYAM,2010,Whole Year ,Cashewnut,415.69,2905.2,3671.4
1354,Kerala,KOTTAYAM,2010,Whole Year ,Coconut ,28410.34,2906.2,3671.4
1355,Kerala,KOTTAYAM,2010,Whole Year ,Dry ginger,107.41,2907.2,3671.4
1356,Kerala,KOTTAYAM,2010,Whole Year ,Sugarcane,18.63,2908.2,3671.4
1357,Kerala,KOTTAYAM,2010,Whole Year ,Tapioca,5669.92,2909.2,3671.4
1358,Kerala,KOTTAYAM,2010,Whole Year ,Turmeric,83.94,2910.2,3671.4
1359,Kerala,KOTTAYAM,2010,Winter     ,Rice,1536.12,2911.2,3671.4
1360,Kerala,KOTTAYAM,2011,Autumn     ,Rice,6810.31,2912.2,3289.1
1361,Kerala,KOTTAYAM,2011,Summer     ,Rice,11635.88,2913.2,3289.1
1362,Kerala,KOTTAYAM,2011,Whole Year ,Arecanut,1747.49,2914.2,3289.1
1363,Kerala,KOTTAYAM,2011,Whole Year ,Banana,2520.52,2915.2,3289.1
1364,Kerala,KOTTAYAM,2011,Whole Year ,Black pepper,3335.5,2916.2,3289.1
1365,Kerala,KOTTAYAM,2011,Whole Year ,Cardamom,200,2917.2,3289.1
1366,Kerala,KOTTAYAM,2011,Whole Year ,Cashewnut,468.81,2918.2,3289.1
1367,Kerala,KOTTAYAM,2011,Whole Year ,Coconut ,28208.84,2919.2,3289.1
